state,state_abbreviation,county,party,candidate,votes,fraction_votes
Maine,ME,Gorham,Democrat,Hillary Clinton,13,0.31
Maine,ME,Gouldsboro,Democrat,Bernie Sanders,3,0.75
Maine,ME,Gouldsboro,Democrat,Hillary Clinton,1,0.25
Maine,ME,Grand Isle,Democrat,Bernie Sanders,1,0.5
Maine,ME,Grand Isle,Democrat,Hillary Clinton,1,0.5
Maine,ME,Grand Lake Stream Plt,Democrat,Bernie Sanders,0,0.0
Maine,ME,Grand Lake Stream Plt,Democrat,Hillary Clinton,0,0.0
Maine,ME,Gray,Democrat,Bernie Sanders,13,0.684
Maine,ME,Gray,Democrat,Hillary Clinton,6,0.316
Maine,ME,Great Pond,Democrat,Bernie Sanders,0,0.0
Maine,ME,Great Pond,Democrat,Hillary Clinton,0,0.0
Maine,ME,Greenbush,Democrat,Bernie Sanders,2,1.0
Maine,ME,Greenbush,Democrat,Hillary Clinton,0,0.0
Maine,ME,Greene,Democrat,Bernie Sanders,5,0.7140000000000000
Maine,ME,Greene,Democrat,Hillary Clinton,2,0.28600000000000000
Maine,ME,Greenville,Democrat,Bernie Sanders,2,0.5
Maine,ME,Greenville,Democrat,Hillary Clinton,2,0.5
Maine,ME,Greenwood,Democrat,Bernie Sanders,1,0.5
Maine,ME,Greenwood,Democrat,Hillary Clinton,1,0.5
Maine,ME,Guilford,Democrat,Bernie Sanders,2,0.667
Maine,ME,Guilford,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Hallowell,Democrat,Bernie Sanders,7,0.583
Maine,ME,Hallowell,Democrat,Hillary Clinton,5,0.41700000000000000
Maine,ME,Hamlin,Democrat,Bernie Sanders,1,1.0
Maine,ME,Hamlin,Democrat,Hillary Clinton,0,0.0
Maine,ME,Hammond,Democrat,Bernie Sanders,0,0.0
Maine,ME,Hammond,Democrat,Hillary Clinton,0,0.0
Maine,ME,Hampden,Democrat,Bernie Sanders,11,0.611
Maine,ME,Hampden,Democrat,Hillary Clinton,7,0.389
Maine,ME,Hancock,Democrat,Bernie Sanders,3,0.6
Maine,ME,Hancock,Democrat,Hillary Clinton,2,0.4
Maine,ME,Hanover,Democrat,Bernie Sanders,1,1.0
Maine,ME,Hanover,Democrat,Hillary Clinton,0,0.0
Maine,ME,Harmony,Democrat,Bernie Sanders,1,0.5
Maine,ME,Harmony,Democrat,Hillary Clinton,1,0.5
Maine,ME,Harpswell,Democrat,Bernie Sanders,11,0.579
Maine,ME,Harpswell,Democrat,Hillary Clinton,8,0.42100000000000000
Maine,ME,Harrington,Democrat,Bernie Sanders,1,0.5
Maine,ME,Harrington,Democrat,Hillary Clinton,1,0.5
Maine,ME,Harrison,Democrat,Bernie Sanders,4,0.667
Maine,ME,Harrison,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Hartford,Democrat,Bernie Sanders,1,0.5
Maine,ME,Hartford,Democrat,Hillary Clinton,1,0.5
Maine,ME,Hartland,Democrat,Bernie Sanders,1,0.33300000000000000
Maine,ME,Hartland,Democrat,Hillary Clinton,2,0.667
Maine,ME,Haynesville,Democrat,Bernie Sanders,0,0.0
Maine,ME,Haynesville,Democrat,Hillary Clinton,0,0.0
Maine,ME,Hebron,Democrat,Bernie Sanders,2,0.667
Maine,ME,Hebron,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Hermon,Democrat,Bernie Sanders,8,0.727
Maine,ME,Hermon,Democrat,Hillary Clinton,3,0.273
Maine,ME,Hersey,Democrat,Bernie Sanders,0,0.0
Maine,ME,Hersey,Democrat,Hillary Clinton,0,0.0
Maine,ME,Highland Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Highland Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Hiram,Democrat,Bernie Sanders,2,0.667
Maine,ME,Hiram,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Hodgdon,Democrat,Bernie Sanders,2,1.0
Maine,ME,Hodgdon,Democrat,Hillary Clinton,0,0.0
Maine,ME,Holden,Democrat,Bernie Sanders,6,0.75
Maine,ME,Holden,Democrat,Hillary Clinton,2,0.25
Maine,ME,Hollis,Democrat,Bernie Sanders,7,0.7
Maine,ME,Hollis,Democrat,Hillary Clinton,3,0.3
Maine,ME,Hope,Democrat,Bernie Sanders,4,0.8
Maine,ME,Hope,Democrat,Hillary Clinton,1,0.2
Maine,ME,Houlton,Democrat,Bernie Sanders,7,0.636
Maine,ME,Houlton,Democrat,Hillary Clinton,4,0.364
Maine,ME,Howland,Democrat,Bernie Sanders,1,0.33300000000000000
Maine,ME,Howland,Democrat,Hillary Clinton,2,0.667
Maine,ME,Hudson,Democrat,Bernie Sanders,1,0.5
Maine,ME,Hudson,Democrat,Hillary Clinton,1,0.5
Maine,ME,Indian Township Vtng Dst,Democrat,Bernie Sanders,2,1.0
Maine,ME,Indian Township Vtng Dst,Democrat,Hillary Clinton,0,0.0
Maine,ME,Industry,Democrat,Bernie Sanders,2,1.0
Maine,ME,Industry,Democrat,Hillary Clinton,0,0.0
Maine,ME,Island Falls,Democrat,Bernie Sanders,2,1.0
Maine,ME,Island Falls,Democrat,Hillary Clinton,0,0.0
Maine,ME,Isle Au Haut,Democrat,Bernie Sanders,1,1.0
Maine,ME,Isle Au Haut,Democrat,Hillary Clinton,0,0.0
Maine,ME,Islesboro,Democrat,Bernie Sanders,2,0.667
Maine,ME,Islesboro,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Jackman,Democrat,Bernie Sanders,0,0.0
Maine,ME,Jackman,Democrat,Hillary Clinton,0,0.0
Maine,ME,Jackson,Democrat,Bernie Sanders,1,1.0
Maine,ME,Jackson,Democrat,Hillary Clinton,0,0.0
Maine,ME,Jay,Democrat,Bernie Sanders,6,0.5
Maine,ME,Jay,Democrat,Hillary Clinton,6,0.5
Maine,ME,Jefferson,Democrat,Bernie Sanders,3,0.5
Maine,ME,Jefferson,Democrat,Hillary Clinton,3,0.5
Maine,ME,Jonesboro,Democrat,Bernie Sanders,1,1.0
Maine,ME,Jonesboro,Democrat,Hillary Clinton,0,0.0
Maine,ME,Jonesport,Democrat,Bernie Sanders,2,0.667
Maine,ME,Jonesport,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Kenduskeag,Democrat,Bernie Sanders,1,0.5
Maine,ME,Kenduskeag,Democrat,Hillary Clinton,1,0.5
Maine,ME,Kennebunk,Democrat,Bernie Sanders,22,0.595
Maine,ME,Kennebunk,Democrat,Hillary Clinton,15,0.405
Maine,ME,Kennebunkport,Democrat,Bernie Sanders,7,0.583
Maine,ME,Kennebunkport,Democrat,Hillary Clinton,5,0.41700000000000000
Maine,ME,Kingfield,Democrat,Bernie Sanders,2,0.667
Maine,ME,Kingfield,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Kingsbury Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Kingsbury Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Kittery,Democrat,Bernie Sanders,0,0.0
Maine,ME,Kittery,Democrat,Hillary Clinton,0,0.0
Maine,ME,Knox,Democrat,Bernie Sanders,1,1.0
Maine,ME,Knox,Democrat,Hillary Clinton,0,0.0
Maine,ME,LaGrange,Democrat,Bernie Sanders,1,0.5
Maine,ME,LaGrange,Democrat,Hillary Clinton,1,0.5
Maine,ME,Lake View Plt.,Democrat,Bernie Sanders,1,1.0
Maine,ME,Lake View Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lakeville,Democrat,Bernie Sanders,0,0.0
Maine,ME,Lakeville,Democrat,Hillary Clinton,1,1.0
Maine,ME,Lamoine,Democrat,Bernie Sanders,3,0.6
Maine,ME,Lamoine,Democrat,Hillary Clinton,2,0.4
Maine,ME,Lebanon,Democrat,Bernie Sanders,5,0.625
Maine,ME,Lebanon,Democrat,Hillary Clinton,3,0.375
Maine,ME,Lee,Democrat,Bernie Sanders,2,1.0
Maine,ME,Lee,Democrat,Hillary Clinton,0,0.0
Maine,ME,Leeds,Democrat,Bernie Sanders,3,0.75
Maine,ME,Leeds,Democrat,Hillary Clinton,1,0.25
Maine,ME,Levant,Democrat,Bernie Sanders,3,0.75
Maine,ME,Levant,Democrat,Hillary Clinton,1,0.25
Maine,ME,Lewiston,Democrat,Bernie Sanders,45,0.616
Maine,ME,Lewiston,Democrat,Hillary Clinton,28,0.384
Maine,ME,Liberty,Democrat,Bernie Sanders,2,0.667
Maine,ME,Liberty,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Limerick,Democrat,Bernie Sanders,5,0.833
Maine,ME,Limerick,Democrat,Hillary Clinton,1,0.16700000000000000
Maine,ME,Limestone,Democrat,Bernie Sanders,3,0.75
Maine,ME,Limestone,Democrat,Hillary Clinton,1,0.25
Maine,ME,Limington,Democrat,Bernie Sanders,5,0.7140000000000000
Maine,ME,Limington,Democrat,Hillary Clinton,2,0.28600000000000000
Maine,ME,Lincoln,Democrat,Bernie Sanders,5,0.556
Maine,ME,Lincoln,Democrat,Hillary Clinton,4,0.444
Maine,ME,Lincoln Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Lincoln Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lincolnville,Democrat,Bernie Sanders,6,0.75
Maine,ME,Lincolnville,Democrat,Hillary Clinton,2,0.25
Maine,ME,Linneus,Democrat,Bernie Sanders,1,1.0
Maine,ME,Linneus,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lisbon,Democrat,Bernie Sanders,12,0.706
Maine,ME,Lisbon,Democrat,Hillary Clinton,5,0.294
Maine,ME,Litchfield,Democrat,Bernie Sanders,5,0.625
Maine,ME,Litchfield,Democrat,Hillary Clinton,3,0.375
Maine,ME,Littleton,Democrat,Bernie Sanders,1,0.5
Maine,ME,Littleton,Democrat,Hillary Clinton,1,0.5
Maine,ME,Livermore,Democrat,Bernie Sanders,3,0.6
Maine,ME,Livermore,Democrat,Hillary Clinton,2,0.4
Maine,ME,Livermore Falls,Democrat,Bernie Sanders,4,0.667
Maine,ME,Livermore Falls,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Long Island,Democrat,Bernie Sanders,1,1.0
Maine,ME,Long Island,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lovell,Democrat,Bernie Sanders,2,0.667
Maine,ME,Lovell,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Lowell,Democrat,Bernie Sanders,1,1.0
Maine,ME,Lowell,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lubec,Democrat,Bernie Sanders,3,0.6
Maine,ME,Lubec,Democrat,Hillary Clinton,2,0.4
Maine,ME,Ludlow,Democrat,Bernie Sanders,1,1.0
Maine,ME,Ludlow,Democrat,Hillary Clinton,0,0.0
Maine,ME,Lyman,Democrat,Bernie Sanders,8,0.889
Maine,ME,Lyman,Democrat,Hillary Clinton,1,0.111
Maine,ME,Machias,Democrat,Bernie Sanders,3,0.75
Maine,ME,Machias,Democrat,Hillary Clinton,1,0.25
Maine,ME,Machiasport,Democrat,Bernie Sanders,1,0.5
Maine,ME,Machiasport,Democrat,Hillary Clinton,1,0.5
Maine,ME,Macwahoc Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Macwahoc Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Madawaska,Democrat,Bernie Sanders,7,0.467
Maine,ME,Madawaska,Democrat,Hillary Clinton,8,0.5330000000000000
Maine,ME,Madison,Democrat,Bernie Sanders,6,0.545
Maine,ME,Madison,Democrat,Hillary Clinton,5,0.455
Maine,ME,Magalloway Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Magalloway Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Manchester,Democrat,Bernie Sanders,4,0.5
Maine,ME,Manchester,Democrat,Hillary Clinton,4,0.5
Maine,ME,Mapleton,Democrat,Bernie Sanders,2,0.5
Maine,ME,Mapleton,Democrat,Hillary Clinton,2,0.5
Maine,ME,Mariaville,Democrat,Bernie Sanders,0,0.0
Maine,ME,Mariaville,Democrat,Hillary Clinton,0,0.0
Maine,ME,Mars Hill,Democrat,Bernie Sanders,1,0.5
Maine,ME,Mars Hill,Democrat,Hillary Clinton,1,0.5
Maine,ME,Marshfield,Democrat,Bernie Sanders,1,1.0
Maine,ME,Marshfield,Democrat,Hillary Clinton,0,0.0
Maine,ME,Masardis,Democrat,Bernie Sanders,0,0.0
Maine,ME,Masardis,Democrat,Hillary Clinton,1,1.0
Maine,ME,Matinicus Isle Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Matinicus Isle Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Mattawamkeag,Democrat,Bernie Sanders,2,1.0
Maine,ME,Mattawamkeag,Democrat,Hillary Clinton,0,0.0
Maine,ME,Maxfield,Democrat,Bernie Sanders,1,1.0
Maine,ME,Maxfield,Democrat,Hillary Clinton,0,0.0
Maine,ME,Mechanic Falls,Democrat,Bernie Sanders,4,0.667
Maine,ME,Mechanic Falls,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Meddybemps,Democrat,Bernie Sanders,1,1.0
Maine,ME,Meddybemps,Democrat,Hillary Clinton,0,0.0
Maine,ME,Medford,Democrat,Bernie Sanders,1,1.0
Maine,ME,Medford,Democrat,Hillary Clinton,0,0.0
Maine,ME,Medway,Democrat,Bernie Sanders,3,0.75
Maine,ME,Medway,Democrat,Hillary Clinton,1,0.25
Maine,ME,Mercer,Democrat,Bernie Sanders,1,0.5
Maine,ME,Mercer,Democrat,Hillary Clinton,1,0.5
Maine,ME,Merrill,Democrat,Bernie Sanders,1,1.0
Maine,ME,Merrill,Democrat,Hillary Clinton,0,0.0
Maine,ME,Mexico,Democrat,Bernie Sanders,5,0.833
Maine,ME,Mexico,Democrat,Hillary Clinton,1,0.16700000000000000
Maine,ME,Milbridge,Democrat,Bernie Sanders,2,0.667
Maine,ME,Milbridge,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Milford,Democrat,Bernie Sanders,5,0.625
Maine,ME,Milford,Democrat,Hillary Clinton,3,0.375
Maine,ME,Millinocket,Democrat,Bernie Sanders,6,0.429
Maine,ME,Millinocket,Democrat,Hillary Clinton,8,0.5710000000000000
Maine,ME,Milo,Democrat,Bernie Sanders,3,0.6
Maine,ME,Milo,Democrat,Hillary Clinton,2,0.4
Maine,ME,Minot,Democrat,Bernie Sanders,3,0.6
Maine,ME,Minot,Democrat,Hillary Clinton,2,0.4
Maine,ME,Monhegan Plt.,Democrat,Bernie Sanders,1,1.0
Maine,ME,Monhegan Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Monmouth,Democrat,Bernie Sanders,5,0.556
Maine,ME,Monmouth,Democrat,Hillary Clinton,4,0.444
Maine,ME,Monroe,Democrat,Bernie Sanders,3,1.0
Maine,ME,Monroe,Democrat,Hillary Clinton,0,0.0
Maine,ME,Monson,Democrat,Bernie Sanders,1,0.5
Maine,ME,Monson,Democrat,Hillary Clinton,1,0.5
Maine,ME,Monticello,Democrat,Bernie Sanders,1,0.5
Maine,ME,Monticello,Democrat,Hillary Clinton,1,0.5
Maine,ME,Montville,Democrat,Bernie Sanders,3,1.0
Maine,ME,Montville,Democrat,Hillary Clinton,0,0.0
Maine,ME,Moose River,Democrat,Bernie Sanders,0,0.0
Maine,ME,Moose River,Democrat,Hillary Clinton,0,0.0
Maine,ME,Moro Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Moro Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Morrill,Democrat,Bernie Sanders,1,0.5
Maine,ME,Morrill,Democrat,Hillary Clinton,1,0.5
Maine,ME,Moscow,Democrat,Bernie Sanders,0,0.0
Maine,ME,Moscow,Democrat,Hillary Clinton,1,1.0
Maine,ME,Mount Chase,Democrat,Bernie Sanders,1,1.0
Maine,ME,Mount Chase,Democrat,Hillary Clinton,0,0.0
Maine,ME,Mount Desert,Democrat,Bernie Sanders,6,0.667
Maine,ME,Mount Desert,Democrat,Hillary Clinton,3,0.33300000000000000
Maine,ME,Mount Vernon,Democrat,Bernie Sanders,3,0.6
Maine,ME,Mount Vernon,Democrat,Hillary Clinton,2,0.4
Maine,ME,Naples,Democrat,Bernie Sanders,5,0.625
Maine,ME,Naples,Democrat,Hillary Clinton,3,0.375
Maine,ME,New Canada,Democrat,Bernie Sanders,0,0.0
Maine,ME,New Canada,Democrat,Hillary Clinton,1,1.0
Maine,ME,New Gloucester,Democrat,Bernie Sanders,9,0.6920000000000000
Maine,ME,New Gloucester,Democrat,Hillary Clinton,4,0.308
Maine,ME,New Limerick,Democrat,Bernie Sanders,1,1.0
Maine,ME,New Limerick,Democrat,Hillary Clinton,0,0.0
Maine,ME,New Portland,Democrat,Bernie Sanders,1,0.5
Maine,ME,New Portland,Democrat,Hillary Clinton,1,0.5
Maine,ME,New Sharon,Democrat,Bernie Sanders,3,0.75
Maine,ME,New Sharon,Democrat,Hillary Clinton,1,0.25
Maine,ME,New Sweden,Democrat,Bernie Sanders,1,0.5
Maine,ME,New Sweden,Democrat,Hillary Clinton,1,0.5
Maine,ME,New Vineyard,Democrat,Bernie Sanders,2,1.0
Maine,ME,New Vineyard,Democrat,Hillary Clinton,0,0.0
Maine,ME,Newburgh,Democrat,Bernie Sanders,2,0.5
Maine,ME,Newburgh,Democrat,Hillary Clinton,2,0.5
Maine,ME,Newcastle,Democrat,Bernie Sanders,5,0.7140000000000000
Maine,ME,Newcastle,Democrat,Hillary Clinton,2,0.28600000000000000
Maine,ME,Newfield,Democrat,Bernie Sanders,2,0.667
Maine,ME,Newfield,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Newport,Democrat,Bernie Sanders,3,0.5
Maine,ME,Newport,Democrat,Hillary Clinton,3,0.5
Maine,ME,Newry,Democrat,Bernie Sanders,1,1.0
Maine,ME,Newry,Democrat,Hillary Clinton,0,0.0
Maine,ME,Nobleboro,Democrat,Bernie Sanders,4,0.8
Maine,ME,Nobleboro,Democrat,Hillary Clinton,1,0.2
Maine,ME,Norridgewock,Democrat,Bernie Sanders,4,0.5710000000000000
Maine,ME,Norridgewock,Democrat,Hillary Clinton,3,0.429
Maine,ME,North Berwick,Democrat,Bernie Sanders,8,0.727
Maine,ME,North Berwick,Democrat,Hillary Clinton,3,0.273
Maine,ME,North Haven,Democrat,Bernie Sanders,1,0.5
Maine,ME,North Haven,Democrat,Hillary Clinton,1,0.5
Maine,ME,North Yarmouth,Democrat,Bernie Sanders,8,0.615
Maine,ME,North Yarmouth,Democrat,Hillary Clinton,5,0.385
Maine,ME,Northfield,Democrat,Bernie Sanders,0,0.0
Maine,ME,Northfield,Democrat,Hillary Clinton,1,1.0
Maine,ME,Northport,Democrat,Bernie Sanders,3,0.6
Maine,ME,Northport,Democrat,Hillary Clinton,2,0.4
Maine,ME,Norway,Democrat,Bernie Sanders,8,0.727
Maine,ME,Norway,Democrat,Hillary Clinton,3,0.273
Maine,ME,Oakfield,Democrat,Bernie Sanders,1,0.5
Maine,ME,Oakfield,Democrat,Hillary Clinton,1,0.5
Maine,ME,Oakland,Democrat,Bernie Sanders,7,0.467
Maine,ME,Oakland,Democrat,Hillary Clinton,8,0.5330000000000000
Maine,ME,Ogunquit,Democrat,Bernie Sanders,2,0.4
Maine,ME,Ogunquit,Democrat,Hillary Clinton,3,0.6
Maine,ME,Old Orchrd Bch,Democrat,Bernie Sanders,16,0.5710000000000000
Maine,ME,Old Orchrd Bch,Democrat,Hillary Clinton,12,0.429
Maine,ME,Old Town,Democrat,Bernie Sanders,15,0.7140000000000000
Maine,ME,Old Town,Democrat,Hillary Clinton,6,0.28600000000000000
Maine,ME,Orient,Democrat,Bernie Sanders,0,0.0
Maine,ME,Orient,Democrat,Hillary Clinton,0,0.0
Maine,ME,Orland,Democrat,Bernie Sanders,4,0.667
Maine,ME,Orland,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Orono,Democrat,Bernie Sanders,20,0.69
Maine,ME,Orono,Democrat,Hillary Clinton,9,0.31
Maine,ME,Orrington,Democrat,Bernie Sanders,5,0.625
Maine,ME,Orrington,Democrat,Hillary Clinton,3,0.375
Maine,ME,Osborn,Democrat,Bernie Sanders,0,0.0
Maine,ME,Osborn,Democrat,Hillary Clinton,0,0.0
Maine,ME,Otis,Democrat,Bernie Sanders,0,0.0
Maine,ME,Otis,Democrat,Hillary Clinton,1,1.0
Maine,ME,Otisfield,Democrat,Bernie Sanders,3,0.75
Maine,ME,Otisfield,Democrat,Hillary Clinton,1,0.25
Maine,ME,Owl's Head,Democrat,Bernie Sanders,3,0.6
Maine,ME,Owl's Head,Democrat,Hillary Clinton,2,0.4
Maine,ME,Oxbow Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Oxbow Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Oxford,Democrat,Bernie Sanders,4,0.667
Maine,ME,Oxford,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Oxford Cty Townships,Democrat,Bernie Sanders,0,0.0
Maine,ME,Oxford Cty Townships,Democrat,Hillary Clinton,0,0.0
Maine,ME,Palermo,Democrat,Bernie Sanders,2,0.667
Maine,ME,Palermo,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Palmyra,Democrat,Bernie Sanders,2,0.667
Maine,ME,Palmyra,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Paris,Democrat,Bernie Sanders,7,0.7
Maine,ME,Paris,Democrat,Hillary Clinton,3,0.3
Maine,ME,Parkman,Democrat,Bernie Sanders,2,1.0
Maine,ME,Parkman,Democrat,Hillary Clinton,0,0.0
Maine,ME,Parsonsfield,Democrat,Bernie Sanders,3,0.75
Maine,ME,Parsonsfield,Democrat,Hillary Clinton,1,0.25
Maine,ME,Passadumkeag,Democrat,Bernie Sanders,1,1.0
Maine,ME,Passadumkeag,Democrat,Hillary Clinton,0,0.0
Maine,ME,Patten,Democrat,Bernie Sanders,1,0.5
Maine,ME,Patten,Democrat,Hillary Clinton,1,0.5
Maine,ME,Pembroke,Democrat,Bernie Sanders,2,1.0
Maine,ME,Pembroke,Democrat,Hillary Clinton,0,0.0
Maine,ME,Penobscot,Democrat,Bernie Sanders,4,0.8
Maine,ME,Penobscot,Democrat,Hillary Clinton,1,0.2
Maine,ME,Penobscot Cty Townships,Democrat,Bernie Sanders,0,0.0
Maine,ME,Penobscot Cty Townships,Democrat,Hillary Clinton,0,0.0
Maine,ME,Penobscot Nation Vot Dst,Democrat,Bernie Sanders,1,0.5
Maine,ME,Penobscot Nation Vot Dst,Democrat,Hillary Clinton,1,0.5
Maine,ME,Perham,Democrat,Bernie Sanders,1,1.0
Maine,ME,Perham,Democrat,Hillary Clinton,0,0.0
Maine,ME,Perry,Democrat,Bernie Sanders,2,1.0
Maine,ME,Perry,Democrat,Hillary Clinton,0,0.0
Maine,ME,Peru,Democrat,Bernie Sanders,2,0.667
Maine,ME,Peru,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Phillips,Democrat,Bernie Sanders,2,0.667
Maine,ME,Phillips,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Phippsburg,Democrat,Bernie Sanders,3,0.5
Maine,ME,Phippsburg,Democrat,Hillary Clinton,3,0.5
Maine,ME,Piscataquis Cty Townshps,Democrat,Bernie Sanders,0,0.0
Maine,ME,Piscataquis Cty Townshps,Democrat,Hillary Clinton,0,0.0
Maine,ME,Pittsfield,Democrat,Bernie Sanders,5,0.625
Maine,ME,Pittsfield,Democrat,Hillary Clinton,3,0.375
Maine,ME,Pittston,Democrat,Bernie Sanders,5,0.7140000000000000
Maine,ME,Pittston,Democrat,Hillary Clinton,2,0.28600000000000000
Maine,ME,Pleasant Point Votng Dst,Democrat,Bernie Sanders,0,0.0
Maine,ME,Pleasant Point Votng Dst,Democrat,Hillary Clinton,0,0.0
Maine,ME,Pleasant Ridge Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Pleasant Ridge Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Plymouth,Democrat,Bernie Sanders,1,0.5
Maine,ME,Plymouth,Democrat,Hillary Clinton,1,0.5
Maine,ME,Poland,Democrat,Bernie Sanders,8,0.667
Maine,ME,Poland,Democrat,Hillary Clinton,4,0.33300000000000000
Maine,ME,Portage Lake,Democrat,Bernie Sanders,0,0.0
Maine,ME,Portage Lake,Democrat,Hillary Clinton,1,1.0
Maine,ME,Porter,Democrat,Bernie Sanders,2,0.667
Maine,ME,Porter,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Portland,Democrat,Bernie Sanders,190,0.688
Maine,ME,Portland,Democrat,Hillary Clinton,86,0.312
Maine,ME,Pownal,Democrat,Bernie Sanders,4,0.667
Maine,ME,Pownal,Democrat,Hillary Clinton,2,0.33300000000000000
Maine,ME,Presque Isle,Democrat,Bernie Sanders,11,0.579
Maine,ME,Presque Isle,Democrat,Hillary Clinton,8,0.42100000000000000
Maine,ME,Princeton,Democrat,Bernie Sanders,1,0.5
Maine,ME,Princeton,Democrat,Hillary Clinton,1,0.5
Maine,ME,Prospect,Democrat,Bernie Sanders,1,0.5
Maine,ME,Prospect,Democrat,Hillary Clinton,1,0.5
Maine,ME,Randolph,Democrat,Bernie Sanders,2,0.4
Maine,ME,Randolph,Democrat,Hillary Clinton,3,0.6
Maine,ME,Rangeley,Democrat,Bernie Sanders,0,0.0
Maine,ME,Rangeley,Democrat,Hillary Clinton,0,0.0
Maine,ME,Rangeley Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Rangeley Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Raymond,Democrat,Bernie Sanders,8,0.667
Maine,ME,Raymond,Democrat,Hillary Clinton,4,0.33300000000000000
Maine,ME,Readfield,Democrat,Bernie Sanders,6,0.667
Maine,ME,Readfield,Democrat,Hillary Clinton,3,0.33300000000000000
Maine,ME,Reed Plt.,Democrat,Bernie Sanders,0,0.0
Maine,ME,Reed Plt.,Democrat,Hillary Clinton,0,0.0
Maine,ME,Richmond,Democrat,Bernie Sanders,6,0.75
Maine,ME,Richmond,Democrat,Hillary Clinton,2,0.25
Maine,ME,Ripley,Democrat,Bernie Sanders,1,1.0
Maine,ME,Ripley,Democrat,Hillary Clinton,0,0.0
Maine,ME,Robbinston,Democrat,Bernie Sanders,2,1.0
Maine,ME,Robbinston,Democrat,Hillary Clinton,0,0.0
Maine,ME,Rockland,Democrat,Bernie Sanders,13,0.684
Maine,ME,Rockland,Democrat,Hillary Clinton,6,0.316
Maine,ME,Rockport,Democrat,Bernie Sanders,8,0.667
Maine,ME,Rockport,Democrat,Hillary Clinton,4,0.33300000000000000
Maine,ME,Rome,Democrat,Bernie Sanders,2,0.667
Maine,ME,Rome,Democrat,Hillary Clinton,1,0.33300000000000000
Maine,ME,Roque Bluffs,Democrat,Bernie Sanders,0,0.0
Maine,ME,Roque Bluffs,Democrat,Hillary Clinton,1,1.0
Maine,ME,Roxbury,Democrat,Bernie Sanders,1,1.0
Maine,ME,Roxbury,Democrat,Hillary Clinton,0,0.0
Maine,ME,Rumford,Democrat,Bernie Sanders,9,0.75
Maine,ME,Rumford,Democrat,Hillary Clinton,3,0.25
Maine,ME,Sabattus,Democrat,Bernie Sanders,6,0.75
Maine,ME,Sabattus,Democrat,Hillary Clinton,2,0.25
Maine,ME,Saco,Democrat,Bernie Sanders,32,0.627
Maine,ME,Saco,Democrat,Hillary Clinton,19,0.373
Maine,ME,Saint Agatha,Democrat,Bernie Sanders,2,0.5
Maine,ME,Saint Agatha,Democrat,Hillary Clinton,2,0.5
Maine,ME,Sandy River Plt.,Democrat,Bernie Sanders,0,0.0
